Year,loc_ID,x,y,e_1_1,e_1_2,e_1_3,e_1_4,e_1_5,e_1_6,e_1_7,e_1_8,e_2_1,e_2_2,e_2_3,e_2_4,e_2_5,e_2_6,e_2_7,e_2_8,e_3_1,e_3_2,e_3_3,e_3_4,e_3_5,e_3_6,e_3_7,e_3_8,e_4_1,e_4_2,e_4_3,e_4_4,e_4_5,e_4_6,e_4_7,e_4_8,s_1_1,s_1_2,s_1_3,s_1_4,s_1_5,s_1_6,s_1_7,s_1_8,rs_1_1,rs_1_2,rs_1_3,rs_1_4,rs_1_5,rs_1_6,rs_1_7,rs_1_8,rs_2_1,rs_2_2,rs_2_3,rs_2_4,rs_2_5,rs_2_6,rs_2_7,rs_2_8,rs_3_1,rs_3_2,rs_3_3,rs_3_4,rs_3_5,rs_3_6,rs_3_7,rs_3_8,rs_4_1,rs_4_2,rs_4_3,rs_4_4,rs_4_5,rs_4_6,rs_4_7,rs_4_8,rs_5_1,rs_5_2,rs_5_3,rs_5_4,rs_5_5,rs_5_6,rs_5_7,rs_5_8,yield
2015,195,-93.85748477,37.72465842,99.5,47.8,33.9,19.6,1.7,82.8,108.8,117.9,221.1,30.7,50.6,26.8,36.1,59.5,90.1,201.7,22.9,11.92,8.16,8.14,5.22,16.22,21.52,24.34,8.64,-1.73,-0.78,-6.07,-8.51,1.4,8.32,13,148.9,130.2,144.4,144.4,145.7,148.9,125.7,148.9,302.65,303.215,304.43,300.03,298.63,296.595,303.4316666,301.2830952,276.145,281.965,288.65,291.445,290.205,284.175,296.595,287.0257142,0.108075,0.089,0.0844,0.04845,0.0535,0.0787,0.093825,0.079421429,0.189725,0.194275,0.305375,0.456475,0.45945,0.2724,0.229791667,0.396108333,0.252925,0.2241,0.203925,0.089925,0.0935,0.119975,0.226983333,0.101133333,39.4
2016,195,-93.85748477,37.72465842,73.4,64,47.2,14.5,46.7,86.8,126.8,131.2,43.2,159.9,171.2,20.3,16.6,81,137.3,159.7,23.25,16.81,12.87,6.9,12.8,18.5,22.1,24.2,8.71,3.78,0.12,-5.3,-1.8,4.1,8.3,11.6,83.7,148.9,148.9,148.9,122.8,113,116.6,137.1,290.945,303.155,306.805,299.655,297.44,297.575,300.3016666,299.4109524,276.1,278.305,291.415,292.89,288.88,286.495,297.575,287.38,0.142325,0.097975,0.072025,0.05195,0.053825,0.08135,0.104108333,0.086222619,0.21245,0.2247,0.296475,0.4348,0.4044,0.242975,0.244541667,0.360725,0.231375,0.245,0.183125,0.0913,0.088925,0.113475,0.219833333,0.0979,57.2
2017,195,-93.85748477,37.72465842,86.4,46.3,27.3,37,34.3,100.6,110.3,145.4,71.4,31.7,27.9,53,13.4,106.4,219.1,156.5,25.5,18.6,7.8,9.1,15.9,17.3,21.8,25.5,11,4.6,-4.6,-3.3,0.7,3.7,9,11.9,78.8,62.6,62,75,53.8,54.2,148.9,148.9,297.235,304.48,307.745,301.835,296.76,299.775,303.1533334,301.5690476,275.865,282.075,289.555,291,286.705,287.06,299.775,287.4335714,0.097675,0.143875,0.07055,0.04685,0.05945,0.104825,0.104033333,0.089608333,0.17635,0.264325,0.294525,0.396925,0.376725,0.26975,0.245066667,0.3478,0.259225,0.242975,0.1662,0.0847,0.096475,0.155825,0.2228,0.112333333,68.9
2018,195,-93.85748477,37.72465842,96.2,32.7,24.7,5.9,40.6,78.3,72,111.9,113.2,10,18.9,35.5,83.1,72.9,45.3,97.2,23,16.5,8.9,6.9,9.8,15.2,17.5,29.6,8.5,2.8,-3.7,-7.1,-4,1.5,2.8,16.1,69.2,46,39.2,43.2,102.8,96.3,67.3,47.8,288.27,308.32,304.76,299.5,298.56,298.005,300.45,299.695,270.885,287.345,292.07,291.51,290.54,285.915,298.005,288.0385714,0.09055,0.084875,0.059025,0.0545,0.048325,0.1737,0.07815,0.084160714,0.1475,0.18355,0.3393,0.4058,0.406675,0.303,0.22345,0.371825,0.204575,0.217175,0.117175,0.109,0.0824,0.195,0.179641667,0.1288,65
2019,195,-93.85748477,37.72465842,82.9,44.3,31.9,12.3,29,71.9,110.8,116.5,208.6,52.5,97.8,49.9,68,80.2,120.3,219.5,21.2,10.9,8.4,6.8,8.8,13,21.2,25.1,8.2,-1.7,-2.2,-5.5,-4.4,-0.5,7.4,12.1,139.1,144.7,148.9,148.9,148.9,148.9,148.9,148.9,294.495,299.145,307.25,301.26,297.6,298.97,300.2966666,299.8595238,276.37,281.685,290.59,291.645,288.525,285.075,298.97,287.5514286,0.10995,0.0963,0.067925,0.04885,0.03685,0.070325,0.091391667,0.074513095,0.1873,0.19785,0.261325,0.404975,0.4029,0.319125,0.215491667,0.375666667,0.23685,0.2041,0.16355,0.10665,0.07735,0.1111,0.2015,0.098366667,66.3
2020,195,-93.85748477,37.72465842,82.7,51.9,43.2,35.9,39.3,90.9,101.4,112,187.3,76.7,42.5,75.8,63.2,138.3,102.3,166,19.9,11.8,10.7,8.3,9.2,17.4,19.4,23.6,5.5,-0.7,-1.2,-4.1,-4,3.7,5.7,10.7,148.9,148.9,146,148.9,148.9,148.9,144.6,148.9,298.85,301.655,308.345,300.86,301.895,301.63,302.95,302.3121428,275.455,280.595,291.795,291.445,290.4,285.075,301.63,288.0564286,0.090825,0.135,0.080075,0.054075,0.065275,0.121925,0.101966667,0.092734524,0.19615,0.25955,0.2995,0.4399,0.3643,0.32345,0.251733333,0.375883333,0.20325,0.221025,0.185025,0.11175,0.116475,0.178375,0.2031,0.135533333,59
2021,195,-93.85748477,37.72465842,81.2,65.3,37,25.8,0,85.9,104,122.3,106.9,65,34.7,74.4,22.7,168.4,93.6,147.6,20,16.9,9.6,7.9,3.4,17.3,19.9,23.6,5.9,4.1,-2.3,-4.5,-9.8,3.6,6.2,10.7,50.2,46.7,42.6,80.4,80.4,148.9,133.8,148.9,298.59,301.87,309.945,300.21,299.71,300.27,303.4683334,302.0090476,274.2,283.035,290.235,290.9,290.93,286.59,300.27,288.0228572,0.0754,0.12245,0.0797,0.0464,0.048475,0.0908,0.092516667,0.079391667,0.1886,0.287775,0.338475,0.426775,0.389775,0.3255,0.271616667,0.380683333,0.20085,0.222175,0.18495,0.095175,0.0866,0.150175,0.202658333,0.11065,51
2003,196,-92.96705141,39.51515554,64.9,23.3,17.6,0,0,65.7,99.3,119.9,102.7,10,16.4,20.6,34.8,51.2,98.7,118.6,16.25,10.47,7.03,1.79,3.45,13.16,19.73,23.15,5.19,-0.87,-4.06,-9.34,-7.82,-0.74,7.12,11.14,49.2,35.5,33.5,33.5,33.5,68.5,63.5,56.2,298.42,298.205,306.86,298.78,298.605,296.975,301.1616666,299.8580952,275.055,280.655,287.265,289.995,288.51,281.17,296.975,285.6607142,0.098975,0.0989,0.085425,0.0349,0.03065,0.097075,0.094433333,0.077194048,0.1607,0.17735,0.251275,0.470775,0.369925,0.263925,0.196441667,0.368208333,0.26415,0.283475,0.2282,0.07905,0.067775,0.135925,0.258608333,0.09425,65.3
2004,196,-92.96705141,39.51515554,65.9,46.2,25.8,0,3,69.2,94.7,131.6,49.7,61.7,95.2,37.4,14.1,119,63.4,145.9,20.69,12.22,6.23,1.98,4.98,14.06,20.11,25.23,6.79,1.15,-2.77,-8.55,-6.18,2.38,7.13,13.5,47.4,59.9,96.5,96.5,96.5,96.5,62.1,69,296.5,298.2,304.75,299.26,295.61,296.635,299.8166666,298.6816666,273.405,281.005,285.925,288.235,285.76,283.395,296.635,284.9085714,0.1197,0.111625,0.095775,0.04675,0.028025,0.09225,0.109033333,0.086165476,0.188775,0.188725,0.241575,0.4368,0.447,0.25525,0.206358333,0.379683333,0.303275,0.257125,0.255375,0.1401,0.080525,0.16975,0.271925,0.130125,49
2005,196,-92.96705141,39.51515554,79.6,44.9,17.2,0.9,31.9,60.9,95.2,88.5,116.8,90,25.7,103.3,47.4,28.1,84.9,67.9,19.77,12.65,6.57,2.74,8.31,12.48,20.47,24.33,8.35,3.07,-4.37,-6.2,-2.31,-0.72,7.57,10.72,85.9,96.5,96.5,96.5,96.5,69.7,55.1,31.1,291.435,293.115,307.405,300.265,296.925,297.25,297.3183334,297.6733334,276.605,277.55,289.91,292.76,287.635,287.855,297.25,287.0807142,0.08795,0.191375,0.080275,0.03,0.033125,0.073,0.119866667,0.087941667,0.150375,0.246175,0.279975,0.468175,0.458975,0.269275,0.225508333,0.398808333,0.21075,0.270075,0.249275,0.0717,0.062825,0.1154,0.243366667,0.083308333,52
2006,196,-92.96705141,39.51515554,66.9,32.2,1,41.3,6.3,73.8,87,61.7,67.8,32,20.9,44.6,4.1,87.2,78.3,58.6,20.27,13.92,2.6,9.8,6.88,13.09,22.68,24.3,7.62,1.55,-6.34,-1.01,-6.28,1.13,8.82,12.64,13.6,11.8,12.3,31.4,29.5,38.5,25.8,19.8,294.875,302.715,308.45,302.26,297.655,297.355,302.0133334,300.7604762,275.55,282.81,287.22,290.745,287.8,281.415,297.355,286.1278572,0.100925,0.17795,0.09625,0.03905,0.039625,0.1021,0.125041667,0.097277381,0.1665,0.245125,0.26545,0.448775,0.4321,0.2696,0.225691667,0.383491667,0.26865,0.2849,0.282325,0.11725,0.080775,0.1646,0.278625,0.120875,62.1
2007,196,-92.96705141,39.51515554,82.9,52.4,34.1,1.1,0,71.8,101.8,137.4,94,60.5,62.4,49.5,48.2,78.7,100.8,136.4,18.29,13.65,8.42,3.35,1.82,16.94,17.6,26.24,5.69,1.61,-2.42,-6.48,-8.63,4.64,4.81,14.62,17.4,22.5,47.3,50.2,50.2,96.5,90.5,82.7,289.495,303.005,303.065,298.635,297.975,296.475,298.5216666,298.167381,273.195,284.2,288.01,288.76,291.755,285.815,296.475,286.8871428,0.110325,0.0947,0.0521,0.029425,0.049675,0.090625,0.085708333,0.073222619,0.180475,0.176975,0.33505,0.4889,0.47695,0.21245,0.230833333,0.392766667,0.303025,0.2607,0.151675,0.05815,0.078,0.142425,0.238466667,0.092858333,50.6
2008,196,-92.96705141,39.51515554,92,35.9,2.3,0,0,63.1,88.7,125.9,138.7,16.3,81.9,41.9,81.5,84.6,132.8,110,21.83,12.76,3.77,3.34,2.67,11.4,17.23,22.95,9.42,0.1,-5.37,-8.2,-7.65,-0.95,5.18,10.76,58.5,38.1,47.4,47.4,47.4,96.5,96.5,75.1,286.955,304.69,301.02,301.5,298.005,296.42,297.555,298.0207142,273.17,276.005,286.875,289.86,287.69,282.125,296.42,284.5921428,0.085425,0.107275,0.10435,0.053125,0.024,0.110475,0.099016667,0.083380952,0.137125,0.178725,0.23885,0.419625,0.509425,0.3458,0.1849,0.42495,0.1734,0.301325,0.26115,0.15315,0.075525,0.15465,0.245291667,0.127775,46
2009,196,-92.96705141,39.51515554,83.9,44.6,0,0,30.4,74.4,96.9,127.2,97.3,46.7,84.8,3.5,33.1,116.4,151.7,128,19.58,11.12,3.76,1.95,8.19,13.93,18.09,23.91,6.8,0.48,-8.13,-9.88,-4.51,1.08,5.63,12.02,96.5,96.3,96.3,96.3,96.5,96.5,96.5,90.8,296.865,300.605,304.965,295.81,297.29,293.52,300.8116666,298.552381,271.76,280,285.87,286.53,286.53,283.12,293.52,283.9042858,0.109375,0.1074,0.081875,0.027525,0.031975,0.05835,0.09955,0.073721429,0.1755,0.18915,0.277025,0.4971,0.458925,0.345075,0.213891667,0.4337,0.260825,0.3064,0.21525,0.058725,0.058725,0.0805,0.260825,0.065983333,47
2010,196,-92.96705141,39.51515554,63.4,52.5,1.2,0,0,64.3,121.4,128.5,240.8,55.4,62.9,35.7,46.5,71.6,140.9,163,15.32,15.05,2.57,-1.05,1.43,13.34,22.69,23.81,5.25,3.98,-6.12,-9.48,-8.33,1.55,9.11,12.49,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,297.27,302.86,303.07,299.745,298.07,297.965,301.0666666,300.0066666,274.6,281.615,287.805,291.19,290.11,282.485,297.965,286.5385714,0.1601,0.1307,0.105475,0.035475,0.03805,0.136925,0.132091667,0.105545238,0.247675,0.211675,0.3037,0.49475,0.5161,0.274475,0.25435,0.428441667,0.278225,0.262825,0.241525,0.11035,0.0843,0.208925,0.260858333,0.134525,36.3
2011,196,-92.96705141,39.51515554,71.3,47.3,0,0,1.8,64.1,107.5,125.7,20.2,42.8,21.3,32.3,48.4,72.7,119.3,131.7,22.48,13.52,2.6,0.03,4.49,12.15,19.74,23.36,6.99,0.85,-7.13,-9.79,-6.48,0.56,6.93,11.46,44.4,37.7,37.7,37.7,45.1,96.5,96.5,95.9,288.385,300.59,302.85,301.055,297.345,295.58,297.275,297.5828572,272.51,278.28,289.435,293.93,288.12,281.68,295.58,285.6478572,0.173325,0.111025,0.071925,0.026775,0.030975,0.1027,0.118758333,0.090783333,0.242025,0.19385,0.267575,0.475425,0.4067,0.2937,0.234483333,0.391941667,0.262275,0.29225,0.185525,0.060575,0.059825,0.1409,0.246683333,0.0871,47.2
2012,196,-92.96705141,39.51515554,30.1,56.9,30.3,19.7,39.6,87.3,118.5,110.5,28.1,113.4,80.1,17.1,53.2,86.5,126.2,55.6,21.74,13.4,7.43,7.46,8.55,20.3,21.24,27.75,6.67,2.19,-2.46,-5.21,-2.81,6.8,8.04,14.35,15.6,66.4,96.5,94.7,96.5,91.8,93.2,35.5,294.15,304.2,307.705,301.905,299.395,299.39,302.0183334,301.2519048,275.91,282.86,289.855,292.2,287.33,280.41,299.39,286.8507142,0.110675,0.10275,0.059825,0.027075,0.04155,0.098375,0.091083333,0.075904762,0.178925,0.189125,0.3397,0.459075,0.393975,0.270875,0.235916667,0.374641667,0.255325,0.267875,0.15895,0.0537,0.06705,0.1293,0.227383333,0.08335,34.5
2013,196,-92.96705141,39.51515554,80.9,32.4,29,4.1,6.9,53.6,89.2,112.9,88.1,31.5,41.2,50.3,52.5,71.4,140.9,242.6,18.84,13.96,7.64,5.69,5.31,8.36,17.3,23.41,5.83,0.75,-2.54,-6.25,-5.13,-2.42,4.44,11.86,16.1,13.6,23.1,30.8,48.4,96.5,96.5,96.5,287.945,299.765,303.45,304.58,301.235,297.055,297.0533334,298.7261904,273.12,281.97,287.19,290.57,290.62,286.15,297.055,286.6678572,0.11855,0.1059,0.104625,0.156875,0.057725,0.06815,0.109691667,0.10307381,0.166525,0.179875,0.2242,0.3223,0.281075,0.22835,0.1902,0.277241667,0.20705,0.244675,0.2942,0.243675,0.170225,0.1675,0.248641667,0.1938,42.9
2014,196,-92.96705141,39.51515554,79.8,41.2,0,0,0,68.7,106,113.6,125,37.3,30.9,24,32.5,33.3,139,73.2,19.59,10.77,3.26,1.45,0.9,11.09,19.28,25.13,6.6,-1.13,-8.03,-11.24,-10.77,-2.95,5.88,12.59,56.1,50.3,50.3,50.3,50.3,94,96.5,52.5,286.05,298.005,305.32,299.62,297.98,294.04,296.4583334,296.7819048,272.56,280.525,288.71,288.215,289.28,283.8,294.04,285.3042858,0.1443,0.103825,0.082925,0.0334,0.028,0.0633,0.11035,0.080871429,0.189275,0.1756,0.249,0.485675,0.4357,0.291275,0.204625,0.404216667,0.193575,0.269225,0.2285,0.075225,0.058825,0.0982,0.230433333,0.077416667,55
2015,196,-92.96705141,39.51515554,86,37.4,18.6,1.8,0,74.7,102.8,121.7,213.4,28.9,48.6,34.2,24.4,32.5,80,173.4,20.12,8.81,5.52,4.68,1.04,14.32,20.78,23.91,7.62,-2.98,-2.02,-7.1,-11.03,0.02,7.15,12.87,96.5,86.5,96.5,96.5,96.5,96.5,69.7,96.5,297.06,303.875,301.895,298.78,298.35,295.1,300.9433334,299.4290476,274.695,282.095,287.87,290.815,288.76,284.44,295.1,286.2535714,0.11535,0.10225,0.0673,0.02625,0.033425,0.0788,0.094966667,0.07404881,0.183975,0.181275,0.30255,0.48995,0.419,0.295225,0.2226,0.401391667,0.279475,0.292525,0.184175,0.0599,0.05815,0.117825,0.252058333,0.078625,59
2016,196,-92.96705141,39.51515554,58.4,56.8,37.7,1.1,38.2,72.5,112.6,129.8,40.3,148.6,129.6,24,14.4,65.1,113.5,146.8,21.04,14.87,9.8,3.4,8.6,16.5,20.3,23.7,8.08,3.2,0.1,-6.7,-3,3.6,7.4,11.5,29.7,96.5,96.5,96.5,93.1,82.4,77.6,87.2,293.545,303.205,305.405,298.42,296.695,296.8,300.7183334,299.2554762,275.085,280.905,289.2,291.615,288.3,284.745,296.8,286.6642858,0.1455,0.119575,0.086875,0.05115,0.0276,0.09075,0.117316667,0.091252381,0.2148,0.21065,0.26335,0.443175,0.48105,0.360575,0.2296,0.428266667,0.3177,0.323875,0.2521,0.093725,0.07095,0.144975,0.297891667,0.103216667,62.4
2017,196,-92.96705141,39.51515554,82.9,48.9,3,8.1,49,81,105.1,141,73.5,39.2,30.1,46.1,8.6,92.4,190.6,144.2,23.1,16.3,4,5.3,13.1,14.1,20.9,24.3,10.3,4,-5.4,-4.2,-0.8,2.2,8.6,11.7,83.4,71.7,73.5,95.4,92.2,96.5,96.5,92.4,294.145,303.18,305.96,300.525,296.25,295.545,301.095,299.5285714,274.33,280.92,288.09,290.21,287.23,285.74,295.545,286.0092858,0.119725,0.101175,0.088325,0.035225,0.028325,0.0788,0.103075,0.079235714,0.198975,0.1887,0.31495,0.41475,0.4734,0.33235,0.234208333,0.406833333,0.2866,0.2956,0.248425,0.1031,0.058625,0.11005,0.276875,0.090591667,61
2018,196,-92.96705141,39.51515554,85.3,34.7,6.1,0,6.9,69.9,74.2,123.2,133,14.3,12.6,37.4,53.4,75.1,37.8,114.5,21,13.3,5.3,3.4,6.4,11.9,15.6,29.4,8.6,1,-5.5,-8.6,-6,-0.1,2.1,16.3,62.4,41.3,41.3,41.3,63,96.5,58.9,44.5,281.58,304.11,303.53,300.345,299.115,297.48,296.4066666,297.5095238,267.795,286.185,289.62,290.76,288.885,284.95,297.48,286.525,0.602075,0.1151,0.0619,0.0312,0.03685,0.113525,0.259691667,0.174334524,0.59995,0.200825,0.351425,0.45245,0.4371,0.2759,0.384066667,0.388483333,0.082275,0.319175,0.1658,0.06455,0.069225,0.121775,0.189083333,0.085183333,62
2019,196,-92.96705141,39.51515554,72.1,29.1,17.4,0,2.4,61.9,100.9,108,174,55.4,97.5,82.7,59.3,89.2,102.4,399,19.1,7.4,5.9,2.4,4.9,10.9,19.7,23.6,6.9,-2.7,-2.7,-8.1,-6.4,-1.2,7,11.4,96.5,96.5,96.5,96.5,96.5,96.5,94.9,96.5,292.1,302.195,304.48,301.77,295.635,295.83,299.5916666,298.800238,274.87,273.915,288.5,290.51,287.015,285.68,295.83,285.1885714,0.092625,0.1261,0.08145,0.049625,0.022975,0.065925,0.100058333,0.076965476,0.1531,0.215675,0.18135,0.339075,0.49305,0.399825,0.183375,0.41065,0.225575,0.286825,0.19155,0.14655,0.073325,0.098025,0.23465,0.105966667,67
2020,196,-92.96705141,39.51515554,78.5,41.7,32.6,5,11.6,79.9,94.2,109.4,133.5,45.1,42.9,76.1,29.2,97.8,96.1,138.7,17.9,9.1,8,5,6.2,14.8,17.6,22.6,4.9,-1.7,-1.9,-5.4,-5,2.5,4.9,10.5,81,82.1,90.1,96.5,96.5,96.5,93.6,96.5,296.105,299.05,307.74,299.735,298.01,296.515,300.965,299.7314286,273.69,276.185,291.145,290.675,289.36,283.03,296.515,285.8,0.11105,0.148375,0.07545,0.0235,0.0305,0.07265,0.111625,0.081878571,0.177925,0.221025,0.30405,0.446,0.43995,0.36415,0.234333333,0.4167,0.227,0.295,0.204875,0.05505,0.055875,0.0964,0.242291667,0.069108333,63
2021,196,-92.96705141,39.51515554,50.7,65.2,21.7,8.7,0,81.5,96.1,123.2,43.3,69,30.9,77.7,24.5,86.6,83.6,132.2,18,14.7,6.3,5.7,-0.1,15.6,18.8,22.8,5.2,3.6,-3.6,-4.7,-11.3,3.3,6.1,10.7,24.2,24.5,26.7,56.4,56.4,96.5,79.8,82.1,295.305,300.055,310.735,300.165,298.8,299.165,302.0316666,300.8938096,270.275,281.78,289.825,290.635,288.825,285.97,299.165,286.6392858,0.16215,0.1613,0.097875,0.036525,0.031575,0.109325,0.140441667,0.10559881,0.230575,0.242725,0.2938,0.394025,0.462275,0.345625,0.2557,0.400641667,0.291025,0.280675,0.245575,0.098,0.069425,0.14515,0.272425,0.104191667,51.7
2003,197,-91.73842436,40.41067787,66.5,19.1,12.2,0,0,59.1,97.7,105.7,93.5,6.1,23.3,15.9,32,43.5,102.4,95.8,15.98,9.46,5.99,0.33,1.69,11.41,18.22,21.89,4.84,-1.22,-4.55,-10.29,-9.37,-1.69,6.2,10.58,45.1,31.7,32.5,32.5,32.5,68.5,68.9,54.2,294.365,295.1,302.035,299.37,300.665,296.23,297.1666666,297.847381,272.97,279.63,286.735,288.935,289.31,281.315,296.23,285.0178572,0.153625,0.143525,0.092425,0.029925,0.057575,0.083075,0.129858333,0.098572619,0.24975,0.2773,0.3244,0.458075,0.412,0.26885,0.283816667,0.379641667,0.2421,0.28445,0.17715,0.076675,0.10405,0.13775,0.234566667,0.106158333,70.4
2004,197,-91.73842436,40.41067787,62.3,44,16,0,1.1,64.2,87,115.7,45.6,73,84.9,29,16.3,96.1,45.9,115.4,20.2,11.53,5.33,0.53,3.63,12.54,19.02,24.16,6.13,0.75,-3.34,-9.76,-7.11,1.57,6.36,13.13,41.9,67.2,104,104,104,104,60.6,54.6,295.94,295.51,298.155,298.855,296.39,294.045,296.535,296.49,274.715,280.955,287.125,289.295,286.35,283.385,294.045,285.1242858,0.14195,0.12735,0.0958,0.0407,0.0346,0.072525,0.1217,0.090660714,0.2643,0.284825,0.3538,0.4235,0.44735,0.321275,0.300975,0.397375,0.271925,0.2257,0.186725,0.0851,0.075225,0.1255,0.228116667,0.095275,55.2
2005,197,-91.73842436,40.41067787,79.1,44.7,6.9,0,21.7,65.6,93.6,85.6,135.2,69.7,32.2,85.8,34.3,27.1,77.5,49.5,19.2,11.95,5.33,1.39,6.86,10.74,19.57,23.01,7.6,2.58,-4.95,-7.32,-3.22,-1.57,7.02,10.18,82.3,103.7,104,104,104,95,75.1,36.5,293.24,293.165,301.1,300.81,298.45,296.545,295.835,297.0207142,276.005,277.91,289.905,291.595,288.28,286.485,296.545,286.675,0.118675,0.111325,0.10865,0.0439,0.038025,0.07745,0.112883333,0.087272619,0.23655,0.2632,0.369875,0.4898,0.502125,0.262225,0.289875,0.41805,0.2303,0.176775,0.244,0.09605,0.090375,0.11485,0.217025,0.100425,60.8
2006,197,-91.73842436,40.41067787,59,37.4,0,35.4,2.5,65.2,108,86.2,60.2,37.9,22.3,70.3,6.2,114.1,86,47.5,19.93,12.93,0.93,8.12,5.15,11.19,21.15,23.02,7.16,1.18,-7.15,-1.6,-7.42,0.13,7.89,12.12,12.3,10.9,10.9,62.2,62.2,104,77.9,36.8,293.86,294.58,301.01,302.25,298.37,294.79,296.4833334,297.334762,276.095,282.965,287.655,292.355,288.505,281.125,294.79,286.2128572,0.142175,0.1192,0.08175,0.050075,0.04225,0.07455,0.114375,0.089196429,0.246,0.28095,0.350225,0.485125,0.462425,0.308325,0.292391667,0.418625,0.258275,0.186475,0.177825,0.10225,0.09415,0.1158,0.207525,0.104066667,60.8
2007,197,-91.73842436,40.41067787,67.7,50.5,25.7,0,0,63.4,101.7,126.8,69.4,72.2,49,47.4,48.1,90.4,111.8,97.4,17.51,12.66,7.2,2.43,-0.7,14.98,16.28,25.6,4.99,1.41,-2.95,-7.08,-10.26,3.27,4.15,14.06,12.4,30.5,49.4,49.4,49.4,104,104,69.7,290.165,296.955,300.655,300.345,299.21,295.08,295.925,296.905,273.88,284.4,287.94,289.135,290.69,284.805,295.08,286.5614286,0.157175,0.112675,0.098175,0.0381,0.03835,0.07315,0.122675,0.091471429,0.266875,0.292325,0.396325,0.4965,0.4626,0.2576,0.318508333,0.405566667,0.28375,0.209925,0.210875,0.091225,0.084225,0.125,0.23485,0.10015,62.5
2008,197,-91.73842436,40.41067787,92.3,19.3,1.1,0,0,56.5,84.3,119.9,97,16.9,82.4,38.9,67.9,60.6,113.8,102.1,21.61,11.57,2.45,1.98,0.71,9.53,16.12,21.69,9.29,-0.12,-5.9,-9.22,-9.03,-1.86,4.79,10.02,19.3,16,21,21,21,104,104,81.1,289.58,298.36,301.59,300.31,298.195,294.87,296.51,297.0592858,273.9,279.69,286.7,290.04,288.37,282.24,294.87,285.1157142,0.152425,0.111625,0.092525,0.047525,0.039325,0.0517,0.118858333,0.087711905,0.2561,0.250775,0.307975,0.45485,0.434175,0.35215,0.271616667,0.413725,0.2121,0.2551,0.189625,0.090275,0.06845,0.0775,0.218941667,0.078741667,48.5
2009,197,-91.73842436,40.41067787,79.3,38.7,0,0,7.9,66.5,94.3,123.2,72.2,32.4,90,9.9,41.7,139.8,144,117.3,19.1,10.19,2.31,-0.37,6.11,12.25,16.91,22.93,6.33,0.11,-9.1,-11.42,-5.65,0.21,4.97,11.62,93.3,85.3,85.3,85.3,104,104,104,92.3,295.31,297.765,302.15,297.29,296.745,294.655,298.4083334,297.474762,273.57,280.965,287.465,287.045,287.465,283.235,294.655,284.9142858,0.175075,0.1227,0.0732,0.046825,0.039,0.062375,0.123658333,0.091833333,0.284675,0.28195,0.2781,0.463225,0.44615,0.4149,0.281575,0.441425,0.281925,0.236,0.144225,0.082375,0.069725,0.093775,0.220716667,0.081958333,45
2010,197,-91.73842436,40.41067787,64.2,51.7,0,0,0,65.5,120,125.9,210.5,60.4,70.1,50.4,42.5,66.7,127.9,140.3,14.88,14.12,1.77,-2.05,0.44,12.71,21.78,22.93,5.06,3.58,-6.5,-10.41,-9.5,1.2,8.79,12.16,104,104,104,104,104,104,104,104,295.55,297.6,299.43,299.12,298.465,294.66,297.5266666,297.4788096,275.195,282.645,288.045,291.715,290.985,283.02,294.66,286.6092858,0.1639,0.14465,0.073825,0.04055,0.0392,0.09505,0.127458333,0.097804762,0.3094,0.32555,0.3467,0.4788,0.47,0.303875,0.327216667,0.417558333,0.24815,0.2454,0.144575,0.0859,0.0797,0.142825,0.212708333,0.102808333,44.5
2011,197,-91.73842436,40.41067787,80,40.6,0,0,0.9,60.6,96.1,115.4,38.7,28.4,28.1,28.8,39.3,66.2,130.5,108.3,22.08,12.74,0.4,-1.18,3.11,10.62,17.51,22.53,6.4,0.48,-8.41,-9.99,-6.97,-0.29,6.21,11.26,60.8,47.2,47.2,47.2,50.8,104,104,91.5,289.03,295.585,301.42,300.61,298.955,292.695,295.345,296.2342858,273.855,280.345,286.99,293.56,288.595,282.095,292.695,285.4478572,0.14485,0.147875,0.1287,0.0337,0.038275,0.0723,0.140475,0.100882143,0.275825,0.33,0.4103,0.468025,0.4015,0.349,0.338708333,0.406175,0.252675,0.297525,0.1935,0.06365,0.0664,0.1091,0.2479,0.079716667,48.9
2012,197,-91.73842436,40.41067787,33.7,57.9,29.3,5.5,24.9,81.1,111.2,116.4,31.6,92,69.3,26.6,35.7,68.2,117.3,62.2,21,13.06,7,5.79,6.84,18.97,19.42,26.47,6.43,2.03,-2.35,-6.12,-3.65,6,6.86,13.8,16.8,46.3,81,82.8,100.6,95.3,95.5,38.1,292.825,300.97,303.8,303.89,299.72,296.525,299.1983334,299.5611904,276.19,282.845,289.915,292.74,287.9,281.6,296.525,286.8164286,0.127075,0.14285,0.1093,0.044725,0.04495,0.084575,0.126408333,0.09712619,0.25275,0.299425,0.357725,0.427525,0.435375,0.30125,0.3033,0.38805,0.236825,0.264125,0.2147,0.09665,0.08705,0.111425,0.23855,0.098375,64.5
